SaleID,price
200000,1281.9580775981658
200001,1978.9914146706124
200002,8115.553711341796
200003,1201.6738124930862
200004,1972.8185396754934
200005,1149.2836459545442
200006,444.3347582587157
200007,3230.889665782146
200008,10070.154788301894
200009,594.8812652465976
200010,657.6207707006223
200011,2661.8178317071665
200012,5333.393064934204
200013,7176.934725073328
200014,1361.1665180900598
200015,252.99476140449542
200016,1745.2218020093742
200017,8467.815239957641
200018,6668.789228800685
200019,653.801318700561
200020,24736.462358645647
200021,7487.465176473806
200022,2081.143047718462
200023,1554.8815475790984
200024,828.6139239950337
200025,8127.520442937333
200026,566.9205261712873
200027,12231.722994398973
200028,3863.392316945642
200029,7858.869513315836
200030,17421.81666377599
200031,12387.850820430936
200032,601.3063649882724
200033,14700.318869779896
200034,731.3292539169881
200035,1985.9284016858733
200036,13766.925000772859
200037,5796.746334645559
200038,1577.6088590006561
200039,349.2529733840829
200040,592.6400922466137
200041,29927.89785909511
200042,469.6667314311548
200043,7262.598764948672
200044,18287.35074060183
200045,516.8427919228698
200046,16186.598137048662
200047,17664.388894707605
200048,2152.5432052701644
200049,3234.078359172562
200050,432.79392088535536
200051,4486.780084131274
200052,2829.4641146899667
200053,504.8647655346268
200054,14003.073285871618
200055,11899.50786808482
200056,5369.435957287306
200057,3370.148004493929
200058,981.5421329212954
200059,5229.388158809267
200060,8590.31496922818
200061,1083.4927711550401
200062,5727.511258954733
200063,8105.496132889269
200064,1280.9526181343072
200065,1646.3538840872116
200066,490.6764268142274
200067,10054.294023693295
200068,192.7546541448968
200069,16564.38259748455
200070,9196.065711051508
200071,308.40197643791726
200072,6824.86567351606
200073,19386.94601605436
200074,4164.802786331258
200075,12808.0050293208
200076,3251.5013953304087
200077,300.76237243518426
200078,358.71069039076576
200079,3064.0833334607723
200080,3014.902937759887
200081,2123.7263887349045
200082,4425.259415207666
200083,409.82138098435695
200084,1199.4228911464497
200085,1502.3038905875123
200086,6902.838746553189
200087,3346.3268719698117
200088,2578.4655350608873
200089,41398.03073733984
200090,2508.285165984354
200091,191.54790869868913
200092,1576.714487698353
200093,17062.507940468262
200094,6595.3758910329925
200095,5935.341623785636
200096,2803.8729928356843
200097,1195.3896321086777
200098,454.9614758488117
200099,20529.59853002511
200100,21070.299427620605
200101,7251.601036724557
200102,1802.4181394839184
200103,10897.3656880516
200104,5198.687277190929
200105,4377.084707505339
200106,8022.271293609172
200107,2017.128315887812
200108,14139.785830390747
200109,7857.496006458903
200110,684.8054256856942
200111,1974.5588714974674
200112,1815.4212593999791
200113,577.9747191097667
200114,2248.058938080198
200115,1194.1973133510655
200116,13735.573853932947
200117,16418.841701890473
200118,59769.119404458186
200119,199.45612899544722
200120,3084.2475213614807
200121,2422.930283976893
200122,689.6407594543313
200123,2480.031852630218
200124,58254.08764953022
200125,577.0469988204669
200126,3014.656473329974
200127,15629.301128402993
200128,1629.3731653833352
200129,6010.780474187623
200130,4003.834800577467
200131,2709.964494997874
200132,1467.8390964568234
200133,2923.6205200950744
200134,1352.3014432761393
200135,2913.813498758708
200136,3927.8030915535755
200137,727.1487501467759
200138,9764.95675986133
200139,6559.695248191407
200140,2769.715331526299
200141,1487.4658362494336
200142,6273.307212860409
200143,7505.625139236098
200144,1373.1172502235522
200145,6285.02302527752
200146,2632.2205198747265
200147,4438.940028098976
200148,2975.170707144398
200149,203.80114789509418
200150,10930.869416248162
200151,4986.294542732602
200152,623.7675860057525
200153,501.16598589893596
200154,7026.307310756969
200155,2237.9186440690073
200156,16413.828067855226
200157,8027.359954527576
200158,10010.565121973175
200159,1181.667148151248
200160,6628.033945881257
200161,7370.3021720256875
200162,6547.512821531177
200163,1085.0713099667876
200164,16579.864348721607
200165,14814.259961970474
200166,22749.94711299951
200167,3882.924000324181
200168,35671.508003350864
200169,706.9421456430348
200170,2970.917326310886
200171,8639.814614329898
200172,1923.9072078283234
200173,35105.61764317572
200174,521.8210122765063
200175,2503.664651302855
200176,8012.303017903698
200177,6032.8746068823475
200178,5260.084610649424
200179,3721.847689987575
200180,889.9347340041529
200181,20004.13385075347
200182,4416.609959236377
200183,1596.2188588926078
200184,2207.4034104330713
200185,4344.157148494009
200186,3365.608287161775
200187,5076.467231169919
200188,11478.020445314633
200189,11427.792490111478
200190,3174.501639324743
200191,3245.6655620759193
200192,1107.892255880383
200193,4684.715179530266
200194,6827.194186255192
200195,2416.6425298282074
200196,637.1553029278671
200197,20862.616649641495
200198,1176.1297084338269
200199,4540.009360031584
200200,554.0652305043882
200201,8094.415328461259
200202,2090.8417919280923
200203,1551.6075300554778
200204,8108.264743358852
200205,5056.241473157448
200206,870.8777142859576
200207,5113.956763892883
200208,5968.760713294149
200209,1696.7732705587327
200210,13815.84230566608
200211,5377.443920012489
200212,7719.874220049684
200213,8960.987191076343
200214,19803.490434481017
200215,7144.618158205916
200216,3231.408903317956
200217,1222.3845202018165
200218,10251.461734882238
200219,1249.831268179918
200220,2750.794985240969
200221,7770.316204909121
200222,2171.643960911272
200223,693.620053929596
200224,12311.291335179654
200225,3189.673642079156
200226,1170.6503267369135
200227,8917.456306566637
200228,217.99153127232432
200229,7684.083619313998
200230,9519.112727856102
200231,5001.5222260870505
200232,990.0464440486965
200233,7918.884749167071
200234,406.7540006257857
200235,8391.173418842025
200236,14195.918357373052
200237,5185.9674015099945
200238,7030.304613187802
200239,9042.04772141717
200240,25453.26403231136
200241,11069.99990595644
200242,3998.672396804617
200243,2787.5555090942307
200244,6432.56987894368
200245,4056.4579167539746
200246,4225.939139559339
200247,1078.423360197407
200248,314.1405158823157
200249,9540.631003381844
200250,29497.50240210785
200251,10417.822543884544
200252,789.387505670663
200253,8421.671237797069
200254,11275.28437709729
200255,7616.819327247064
200256,2836.9398709038787
200257,8794.419021355681
200258,3601.1207918433465
200259,7886.910248281604
200260,1452.5084729070952
200261,4068.1678277720166
200262,2711.467834704327
200263,9142.030255815225
200264,6550.175022646788
200265,5620.342673802063
200266,1251.2495031160768
200267,14607.583613684303
200268,7599.760374431355
200269,3967.1309828367234
200270,9003.816115473104
200271,2939.9293020005507
200272,2359.8053755578608
200273,16530.92154972981
200274,512.2336220979851
200275,13727.649086283101
200276,2036.1058261167384
200277,3202.2219498682107
200278,1627.7942244527171
200279,8180.2921008662415
200280,3024.412655387682
200281,829.4404325333046
200282,13234.429953829702
200283,6509.583813231339
200284,392.14740099746973
200285,5128.404690519261
200286,3360.178216474567
200287,11626.690585926874
200288,12042.599879285692
200289,3082.787899187096
200290,6629.442402281169
200291,8646.635732637333
200292,1750.9912405191249
200293,9565.560351327098
200294,6167.785509721756
200295,1797.356624766593
200296,2900.3793297780944
200297,7648.691675220286
200298,1389.5467417189948
200299,4936.36158097586
200300,5257.4867124819475
200301,5553.69486201608
200302,1498.5896522024939
200303,5825.154142279793
200304,2461.2136280728187
200305,4085.079235014356
200306,1571.1753509205084
200307,15287.972646360293
200308,1441.000377970499
200309,977.4828490138696
200310,1093.4835273174765
200311,1294.771129845384
200312,11627.261896292735
200313,1674.2232860344166
200314,4514.902276745861
200315,814.4940925299317
200316,39537.72588813136
200317,2495.8002722989486
200318,395.64098236845416
200319,10435.12396637127
200320,2993.207822254857
200321,29234.944416088263
200322,16153.998430650285
200323,1352.8357622002281
200324,24535.42400480113
200325,5965.860864787724
200326,2361.59627563977
200327,26873.386319904894
200328,512.1674078764831
200329,7854.313441086022
200330,1897.1292107344975
200331,1503.494872642386
200332,12278.58731080034
200333,1205.9463267041253
200334,544.0941493316166
200335,1549.5931214701695
200336,1384.8249821140648
200337,1036.7384634175683
200338,1983.2511678075218
200339,14557.63040303426
200340,27159.573982323134
200341,2634.356619721763
200342,6267.953631157665
200343,1655.7037796060722
200344,5811.499120261795
200345,6753.6053485353095
200346,1188.4989916579514
200347,11546.609610081801
200348,9641.569321672414
200349,720.3770782513582
200350,10082.954677959795
200351,2189.6676393603752
200352,746.1325880180895
200353,1708.130110349377
200354,3608.340802154773
200355,549.5731522242561
200356,4331.571478146367
200357,2604.2548524424474
200358,3017.6876544803727
200359,9069.811802583568
200360,16295.213170120349
200361,1798.4836425906158
200362,2010.4284168475692
200363,1272.7900637289097
200364,7431.578360113137
200365,9454.092864443679
200366,962.0563819490842
200367,6189.669573645167
200368,6229.741814926549
200369,5615.241025823873
200370,1013.8296483792078
200371,10273.7990028843
200372,739.5981753014694
200373,1206.18249395523
200374,829.0381788752666
200375,1199.8538827324644
200376,2568.870952649983
200377,1802.5701313146192
200378,1583.1641553249685
200379,1924.9410546824777
200380,813.0129519074642
200381,3949.3211348494287
200382,31219.105559579955
200383,2379.3119643491264
200384,2511.724654112679
200385,760.5181467409791
200386,1099.0322386123423
200387,4178.330054418433
200388,7309.523715342379
200389,7261.285806875519
200390,373.26397958635573
200391,3268.66905559313
200392,1019.7059451760435
200393,2940.9338106409878
200394,3829.359380666325
200395,103.32598827648383
200396,2527.90838146841
200397,1010.7575710976485
200398,2258.3692620195484
200399,776.6363510750907
200400,2098.3072387885586
200401,5062.871307040579
200402,1523.8855959303835
200403,3816.71733468188
200404,660.829189516315
200405,694.0788172194079
200406,2388.375756069048
200407,1498.1708739026262
200408,6553.8290586519615
200409,10629.205635695838
200410,7185.145320001479
200411,1458.6693049597825
200412,19966.13303839374
200413,10658.454811526673
200414,4514.972244081302
200415,9485.163669129599
200416,8119.149842248722
200417,1872.128088792638
200418,1141.466015898386
200419,17098.063968716215
200420,19510.9283379344
200421,1145.813867596368
200422,1572.879840117676
200423,1023.2734897134978
200424,49523.108324753564
200425,8957.522189518651
200426,3892.0622128259192
200427,19309.945520139485
200428,1220.6240078285762
200429,4369.437133641537
200430,4469.51588988868
200431,2917.546148933032
200432,3968.838752557539
200433,16095.063744239582
200434,654.8443814938967
200435,5169.279353584093
200436,9629.09211777872
200437,780.4325459065933
200438,204.77256007783666
200439,1145.6078788418395
200440,1383.9199964152904
200441,1328.8297258350883
200442,1250.8861703217449
200443,5904.1961529053715
200444,1232.7777704421867
200445,3042.3323224735523
200446,3424.21020451653
200447,7190.241248170308
200448,13482.279177161387
200449,1217.6848308863696
200450,2383.6211795127906
200451,1012.5091700574683
200452,3323.8747853957284
200453,3315.7597420824873
200454,852.9114010140875
200455,8492.734425858895
200456,1195.8139365349746
200457,1346.6531587397778
200458,799.0226660309329
200459,3827.0977456877426
200460,3024.2518930489787
200461,3537.8424862159654
200462,5122.804095043736
200463,8455.127679127052
200464,1170.6610538356288
200465,9753.97087253292
200466,2289.833897196308
200467,2752.050900050795
200468,1941.5910708077245
200469,191.017165659692
200470,9378.216013347852
200471,398.1787625630363
200472,9983.856219162895
200473,49262.851352718804
200474,1606.2070154835887
200475,4162.186896261625
200476,12617.444700277176
200477,5094.680182311653
200478,5059.101537351349
200479,1121.5503769554314
200480,6336.657593122136
200481,1709.733344618185
200482,1500.7411147326654
200483,2636.922505755766
200484,2432.590785103326
200485,4782.1010472101825
200486,5327.3021563034645
200487,9119.933254121364
200488,1075.9966182725277
200489,5966.548001946501
200490,9637.640772992856
200491,8264.582173911034
200492,17133.598133994194
200493,95.83853451664481
200494,2270.2857388579346
200495,5258.698831519458
200496,361.8527165299636
200497,581.0089708494527
200498,16809.597419472426
200499,756.3736015034324
200500,6369.832681357695
200501,4025.862713197012
200502,1876.6886223241872
200503,403.203205416949
200504,2357.5315162629277
200505,5775.088574563731
200506,135.19619454898745
200507,3427.6277576210946
200508,1748.0870778218482
200509,1270.9901493142622
200510,8865.41186224248
200511,10037.9187156318
200512,25773.139559090545
200513,14925.321515750356
200514,12458.418323915863
200515,663.1689927284094
200516,21862.779393243778
200517,8871.538025621014
200518,2435.803085113259
200519,14001.274442305586
200520,1157.4380607205044
200521,23480.44275191095
200522,153.0535654945602
200523,4543.0979102780175
200524,8697.059720036294
200525,508.3222927333775
200526,400.95336304665807
200527,3794.294075862099
200528,3720.860999713457
200529,602.2344060486367
200530,7184.7638383324875
200531,14630.75875565205
200532,1103.6476412370246
200533,19406.67894276508
200534,1234.298301915145
200535,231.8522443685008
200536,952.5821404212058
200537,933.0309676195563
200538,3114.6093214319044
200539,6956.692191064956
200540,2633.4095091085624
200541,2799.024060041099
200542,2303.5477515017365
200543,3829.3997207176344
200544,498.82226293068845
200545,3790.236550331384
200546,5751.79999743213
200547,4326.773795570138
200548,4381.556807886562
200549,13153.818996424234
200550,18575.685389514056
200551,410.4412315949728
200552,11478.484013208745
200553,256.09666392966676
200554,12475.497581424168
200555,1937.739675428106
200556,3946.377006536374
200557,11811.736362211497
200558,6667.442281972375
200559,1235.1342616312108
200560,2833.579484307003
200561,4316.535974283345
200562,20188.28811480583
200563,6303.453146356697
200564,10379.250735532809
200565,26453.925197722754
200566,7865.684456347024
200567,1929.270795350397
200568,9844.256632541252
200569,129.78623298892919
200570,1851.176828090253
200571,3412.9214166405586
200572,10412.576507580858
200573,15887.98878442376
200574,1004.0444635574727
200575,1471.1980963662277
200576,974.717404965613
200577,804.8428551204076
200578,21777.436466148538
200579,198.1414215980311
200580,5704.154684432719
200581,1442.9423005913777
200582,6477.065851670098
200583,993.1337913407583
200584,18581.81591131788
200585,7113.634450594152
200586,4372.586502808553
200587,1373.5289769811793
200588,3868.2087015407233
200589,2517.5177948623295
200590,253.84751522959107
200591,11533.049138414533
200592,4015.2155000964367
200593,9888.490460834433
200594,9604.263209332441
200595,516.7034103254357
200596,4455.779288132235
200597,21572.002253325063
200598,10789.466609730749
200599,3788.2687751483572
200600,7021.028290529513
200601,8461.070258672054
200602,9728.20699742957
200603,28334.66607477478
200604,10306.66436466344
200605,1382.402805286137
200606,5045.60013785754
200607,8103.596526368322
200608,9413.585865625628
200609,537.4490040443801
200610,7970.069382321153
200611,12191.270990507319
200612,10471.710583341523
200613,1037.5586500386803
200614,608.4073787685846
200615,445.55293401656405
200616,2928.3104988652008
200617,1862.6560293959603
200618,4299.705610893723
200619,252.5675405694086
200620,2607.174653385531
200621,10772.343528168718
200622,4877.35788005089
200623,17925.290346494756
200624,817.1882658673197
200625,646.0576508710813
200626,2767.580069989417
200627,6511.316678551537
200628,4932.342573817509
200629,8108.831118264747
200630,1685.7251211109954
200631,13234.887492613581
200632,1670.1995995920684
200633,4633.88921115975
200634,2213.554849488706
200635,4824.666497159889
200636,18637.932207803377
200637,18020.510867063258
200638,1468.6975072586763
200639,2100.3290735428586
200640,968.4923773566312
200641,2707.2515738631255
200642,938.8690555620851
200643,7057.0530999192215
200644,21839.60037411041
200645,2404.9808016850575
200646,7519.739782926721
200647,9910.519428157977
200648,103.83058042556802
200649,6264.414519894813
200650,5366.309809199047
200651,4590.750256908736
200652,507.0878930451874
200653,6343.114135848431
200654,2651.1163181611078
200655,13647.8439737216
200656,1546.7002712135284
200657,4206.631383644788
200658,7771.813126171126
200659,2916.923757108756
200660,6669.92211069818
200661,9745.97574758348
200662,2022.4011736784873
200663,1380.5141515811927
200664,1808.4873188838742
200665,5625.0971233404325
200666,1991.8216541414315
200667,11933.966872377934
200668,19757.257685759072
200669,1581.348529721099
200670,8765.267061596885
200671,1200.3582255915267
200672,890.5786285709964
200673,13480.830301674876
200674,4999.735182539912
200675,5958.7577097604535
200676,5203.708011527618
200677,9069.037554832908
200678,2309.53819488356
200679,1886.0132619930973
200680,6389.754329029214
200681,2831.759995529457
200682,2963.0301402351215
200683,57.778153956213025
200684,343.7053637634627
200685,1749.0739139450097
200686,2874.1333272821284
200687,3331.7040424998813
200688,707.105494111303
200689,10978.309509985027
200690,1819.9595839126898
200691,5966.1419538135115
200692,3665.0215492436673
200693,6517.800868860662
200694,315.08341494914833
200695,348.19007093821347
200696,6420.153042357213
200697,3810.894022717169
200698,30294.606855628655
200699,522.1044696986722
200700,1784.617976174935
200701,6841.441597859509
200702,872.6416616826477
200703,7861.050437631982
200704,694.5982789070431
200705,1191.2196230145728
200706,3674.4993519056316
200707,2368.005764656274
200708,793.6014432925552
200709,2332.0493816124913
200710,646.5114306133245
200711,5524.601464721386
200712,12253.991272771987
200713,11279.231253479651
200714,1331.737515522678
200715,33150.76076056652
200716,1461.2386989823212
200717,1269.5871604150457
200718,5097.231457067818
200719,3516.3790546146674
200720,2781.8511328314466
200721,1766.3352954393351
200722,2346.9092054996104
200723,4026.5011327402285
200724,1000.8790393542197
200725,1700.7073469610505
200726,308.1308882090377
200727,209.95801999155316
200728,3806.2083253991213
200729,3760.0352178562803
200730,1380.6632214168023
200731,4904.021564736307
200732,864.8484316897085
200733,6538.352540046297
200734,2001.1164545417942
200735,1104.0352871135512
200736,16330.355962166192
200737,8510.465904380433
200738,1853.6373656463932
200739,446.1388595982901
200740,7304.133447702646
200741,2565.9422142481994
200742,7603.28514462209
200743,8082.968508811104
200744,2304.280774602812
200745,4009.086135304965
200746,1295.301328235008
200747,1305.595780205369
200748,40296.61964065916
200749,757.5402424334276
200750,13823.777564487018
200751,6230.53178542686
200752,3214.5552778861606
200753,3808.787693629044
200754,2383.535826080368
200755,2984.2443192780593
200756,4425.999188589346
200757,3386.426701766589
200758,2444.1227341116733
200759,951.8611527523638
200760,17212.191673087036
200761,3076.0556221429624
200762,2708.0044035566416
200763,2731.243639076967
200764,790.3991759647824
200765,13601.495937583664
200766,797.2105910219673
200767,1160.308386826772
200768,604.0372012256018
200769,14057.7382022471
200770,328.5161466531986
200771,4109.509869527584
200772,2600.6989255279855
200773,5826.342442037452
200774,13716.597401802324
200775,3001.965871592468
200776,2910.6771073175996
200777,3947.966451962728
200778,1695.8598178266038
200779,3805.071313897778
200780,800.338195326003
200781,5015.185001348398
200782,670.0244840195902
200783,42326.64704641093
200784,1225.1514382642501
200785,1602.6419067994175
200786,4982.363860134721
200787,3779.3721619476737
200788,9278.85142408576
200789,563.2177999523863
200790,2768.069433883611
200791,4380.425378083124
200792,3426.881582485452
200793,3814.969334258247
200794,20477.349307807744
200795,3814.3025333480273
200796,157.27016959041634
200797,3912.8238106763597
200798,4973.529570282107
200799,22376.74607731167
200800,1881.3092629467283
200801,291.3213620912941
200802,204.07612565846128
200803,2216.12305043851
200804,3853.223367154756
200805,7570.69292416065
200806,6274.154487104332
200807,496.71001994663106
200808,3098.170188053838
200809,835.416068581801
200810,2925.276317118961
200811,759.2451108173917
200812,4279.705970385976
200813,19999.725867124696
200814,1092.0035700609074
200815,1307.0430070008529
200816,10864.015302108179
200817,866.5776327907363
200818,6311.411071474773
200819,5780.595455875633
200820,805.510691926994
200821,3833.3183971725252
200822,6534.831608948118
200823,3413.9584677405933
200824,597.2288262404393
200825,12104.640165182027
200826,860.2930001666705
200827,2112.912828523158
200828,10502.34273930428
200829,12955.883079874267
200830,7666.490938953064
200831,3894.620756250389
200832,7456.698372719377
200833,945.4110818745271
200834,1524.3010405497116
200835,1570.226663577343
200836,1905.2991956009932
200837,3563.626656611891
200838,1411.0097471803947
200839,5717.190546052947
200840,3718.622476135683
200841,8323.715262744072
200842,3178.5576658391647
200843,3427.5998623973865
200844,8432.122455262608
200845,627.428746585273
200846,6106.106289040232
200847,3094.5287382684064
200848,961.6060661724425
200849,13129.851921114274
200850,1237.1102420188572
200851,9242.187810018328
200852,1713.1809824630395
200853,6511.672680386793
200854,12252.899199015468
200855,3254.8498464060817
200856,4146.537860223257
200857,983.5443627304116
200858,17966.02636195342
200859,1961.9948098395867
200860,7367.621694950543
200861,1719.7975298177473
200862,12563.36934482089
200863,2646.302352290739
200864,889.2489527309715
200865,27486.638022206622
200866,7731.266020304909
200867,5059.802597407612
200868,2527.4757600118382
200869,520.5591796766553
200870,13501.761785133487
200871,1812.316926711036
200872,9233.069017847729
200873,808.3692471424433
200874,1056.5518928130778
200875,3251.6390124833997
200876,5276.819372054515
200877,3433.0642815195556
200878,9192.346352344466
200879,492.7873858089512
200880,251.3262941951827
200881,419.1143504618475
200882,9112.355821708854
200883,7217.267918127607
200884,1481.098733833804
200885,2222.8867577335923
200886,7223.5247064638515
200887,1242.0955183907613
200888,942.5256102677203
200889,2338.6540754873545
200890,1755.5607043219816
200891,818.8759857184839
200892,5374.597745405098
200893,1375.4636213581748
200894,899.1754391253656
200895,6617.872175192451
200896,3350.741002499257
200897,1814.2457432986287
200898,13335.453013216811
200899,4104.7347061406845
200900,5788.385235004433
200901,2583.3037910581897
200902,16837.271927876995
200903,392.7487478661793
200904,1029.7150478599824
200905,1967.2836459981304
200906,9144.350264267468
200907,1217.2422306114918
200908,650.3106806844487
200909,227.14003981342972
200910,1719.7768868341434
200911,743.9007954985213
200912,4185.260515468258
200913,5156.8394551930005
200914,4902.290475027601
200915,3006.4483332379264
200916,1736.7958503730351
200917,15920.169688130862
200918,786.9155412259905
200919,3737.8679823958614
200920,1241.4250823286213
200921,6032.50191759814
200922,817.1325235250679
200923,15417.240176144107
200924,1266.6084083646901
200925,7960.563842422605
200926,799.0826698160311
